LAMMPS data file via write_data, version 11 Aug 2017, timestep = 3000000

3594 atoms
2 atom types

-7.1515986700731080e+00 7.1515986700731080e+00 xlo xhi
-7.1515986700731080e+00 7.1515986700731080e+00 ylo yhi
-7.1515986700731080e+00 7.1515986700731080e+00 zlo zhi

Masses

1 1
2 1

Atoms # atomic

1367 1 -3.0836968135575740e+00 4.2595370961376311e-01 5.9000953308208821e+00 2 3 -3
2184 1 -3.8353797081490777e+00 8.5675835883161788e-01 5.8942601801071959e+00 -1 -1 4
2397 1 -3.3271808505593778e+00 1.5186132176927885e+00 6.3413165741593964e+00 -3 0 -1
3329 2 -3.4764817433692565e+00 2.6215291279310993e-01 6.9654666406458787e+00 -2 1 -2
240 1 -6.7637612241030158e+00 3.4070539316850006e+00 6.2264485980338939e+00 -4 -2 -2
327 1 -1.3522723834277697e+00 2.7342938385529258e-02 5.0140696091811332e+00 -1 4 -3
2724 1 -2.3831312910123224e+00 2.0443397592257728e-01 6.7774711535134031e+00 2 1 -5
570 1 -1.9675324326890200e+00 4.1318514023763875e-01 5.5993094798798868e+00 1 0 -1
1842 1 -2.4261466135267247e+00 9.5985937605373017e-01 6.1357705862846270e+00 2 2 -3
3182 2 -1.4156129797849601e+00 1.4705687267802681e+00 6.6629395366459843e+00 3 0 -3
333 1 -6.4093502599317524e+00 3.3512660499035061e+00 5.2444538819481235e+00 3 -3 -6
1812 1 -1.3298292749564666e-01 1.2975402474126660e+00 6.7218511636966856e+00 3 2 -3
2107 1 -1.5504013608273137e+00 2.1583284232546518e+00 3.6944433576738884e+00 0 3 0
415 1 -8.3848803713106612e-01 6.8718678578253733e-01 5.4072637218479045e+00 -3 -1 0
478 1 -5.6167902745166307e+00 7.5882438709456324e-02 6.3443197360326433e+00 1 -1 3
3043 2 -1.2568544674344482e+00 6.6645256352414695e-01 6.5370340561011364e+00 0 -3 -2
2070 1 -3.4242447179018232e-01 1.3376490433302912e+00 5.7349576095706745e+00 -1 -6 2
1161 1 -5.6405798198180968e-01 2.9785875978021927e+00 6.5835833092123579e+00 0 1 -3
436 1 -6.4834370719212853e+00 2.9223550454336351e+00 6.8425951777462757e+00 3 -5 -1
1415 1 -6.9998709469699678e+00 2.6743236276179783e+00 5.5618140201583675e+00 3 0 -1
1856 1 -2.5294944013792167e+00 1.2802122534920581e+00 6.9390033606887194e+00 3 -1 -3
365 1 -6.4820337183577008e+00 2.3155250764701432e+00 6.1133920608870760e+00 1 1 -5
1727 1 -4.3314976071184823e+00 2.7290515431141014e+00 5.5824575324701780e+00 -4 2 -8
573 1 -5.7592908684602477e+00 2.2117478862691957e+00 6.7899632060767665e+00 -1 0 3
852 1 -4.5545151041947980e+00 2.3705438283973699e+00 6.6344644440806082e+00 3 1 -1
3565 2 -5.3851763363387084e+00 2.2233749035498995e+00 5.7217185218320363e+00 2 1 3
3318 2 -5.5026697855143825e+00 2.9333730417591521e+00 5.8923869623872029e+00 -2 1 4
36 1 -4.1513611509378219e+00 3.1282839679693843e+00 6.3993385935752425e+00 0 5 -5
2463 1 -2.9834706363753840e+00 3.5026824770411604e+00 6.4981991962507664e+00 -3 4 -3
1636 1 -4.0229933516692507e+00 2.0040246440660852e+00 6.1274349130962520e+00 4 1 0
1928 1 -3.3965577180380055e+00 2.6540689518744855e+00 6.2956447329346563e+00 -3 -3 -6
1253 1 -1.7168912438834596e+00 2.2439055725397505e+00 5.5235279787283815e+00 2 -3 -3
2884 2 -1.7145858505926901e+00 2.9930765935353172e+00 6.9662356410844382e+00 -1 -1 -1
2159 1 -2.3187424540952044e+00 1.8642905946407442e+00 6.0569459414606133e+00 3 1 -3
3508 2 -1.5863880930291057e+00 2.3094620168878652e+00 6.7944222657163440e+00 2 -1 -2
818 1 -2.8759083738891889e+00 2.1070360409895859e+00 6.8479964313409578e+00 -3 1 -3
1869 1 -2.5111243595588082e+00 2.7564825901100409e+00 6.1225849514993591e+00 1 -6 -3
1877 1 -1.4923958118825800e+00 3.2125285179382583e+00 5.8331518457269951e+00 1 -1 -5
673 1 -5.2118438281659785e-01 1.9540550405107435e+00 6.3233792371688313e+00 3 -4 0
1916 1 -3.0391858818439133e-01 3.3963299596696981e+00 5.5582888436440498e+00 2 -1 -1
1594 1 -4.8494710773442531e+00 3.4740944133148606e+00 6.8206961087986695e+00 0 0 0
1892 1 -5.5870306788287101e+00 5.9216236344604933e-01 3.7793930341735749e+00 5 -3 -4
1155 1 -6.0807993465399610e+00 3.2880681702810914e+00 3.6320685311497929e+00 1 3 -1
3039 2 -1.0946593498098371e+00 2.1270161025409351e-02 6.2647519238840097e+00 2 0 1
152 1 -2.8695466645725913e+00 2.9917579072111273e+00 7.1426175312850342e+00 2 -4 -2
3005 2 -4.6439545966995173e+00 1.5351624618808497e+00 3.5861541017353122e+00 1 -1 1
3045 2 -6.4952491274492363e+00 4.1907045758089811e+00 -5.9386695357611909e+00 0 -1 2
3147 2 -6.5301990066657343e+00 4.8911205549033046e+00 -5.7507586828212212e+00 -1 0 2
2357 1 -6.1211574266436335e+00 4.6703646294974313e+00 -6.8691471841232215e+00 1 -2 -1
2160 1 -6.2051478881039168e+00 6.9057644736102031e+00 -4.6549758120380984e+00 -1 3 8
1763 1 -1.3356122239248727e+00 6.9812289573306838e+00 -6.9714538398305477e+00 -1 -1 0
2376 1 -5.4540677091603289e+00 4.6393901046068677e+00 -6.0058285945385972e+00 2 2 -4
718 1 -5.3323895575178941e+00 4.2354945040277965e+00 -6.8559753981582006e+00 -3 -2 -1
2690 1 -5.0436098204568509e+00 5.0463515264887278e+00 -5.3977691167287425e+00 1 -2 4
2436 1 -5.1759702671615582e+00 3.7964375356816262e+00 -5.6446904251846073e+00 7 3 4
3471 2 -4.4470605971704593e+00 4.7657337753541373e+00 -6.4138545881510085e+00 0 2 5
3411 2 -4.2234410725990843e+00 4.0823851722636313e+00 -6.5572388084614923e+00 4 1 4
870 1 -3.2951915146880841e+00 4.8330257008844928e+00 -6.5421144006388943e+00 1 5 0
1499 1 -3.5436449054048116e+00 4.9906360329608610e+00 -5.6558485471291853e+00 -1 0 -2
2576 1 -3.0064407776765192e+00 3.8793268203595908e+00 -6.8691001269754333e+00 -3 5 0
337 1 -2.7251431210103929e+00 4.4467804835244529e+00 -6.0021926747096028e+00 2 -5 -3
2505 1 -2.2309852545235103e+00 3.8300710025093316e+00 -6.0797957847972111e+00 3 -5 5
2304 1 -2.5120390514909037e+00 5.2320936825916089e+00 -5.7285142081869509e+00 -1 0 2
2626 1 -1.7409733722691012e+00 4.6785862538655874e+00 -5.8558601142171538e+00 -3 -1 -4
3306 2 -2.2374088754917008e+00 5.2240970398648710e+00 -6.8264318180700494e+00 1 3 3
3098 2 -1.9764926506548051e+00 4.4383968873133366e+00 -6.9823775815704812e+00 2 0 3
798 1 -9.7827802430284372e-01 4.8854799253901344e+00 -6.7489951160827264e+00 -4 2 0
2322 1 -1.1807951831136725e+00 4.1202659383114675e+00 -6.2840652797623058e+00 3 5 -1
3378 2 -5.9049769015892029e-01 4.6743163918171486e+00 -5.3433685703506200e+00 -2 -2 -1
2813 2 -3.3856152144401541e-01 3.8800381354033906e+00 -5.5496474649758731e+00 -1 0 -1
1567 1 -2.5225502565557090e-01 5.2327810858140573e+00 -6.3454480882761137e+00 -1 1 1
811 1 -4.3234481798398328e-01 5.6474155858814701e+00 -3.8948402078345388e+00 -3 -1 1
945 1 -3.6838633613896299e-01 6.8938931921530138e+00 -3.8451563247266436e+00 2 4 -1
1718 1 -6.4331700324526073e+00 5.7232437520764599e+00 -6.5893669129211450e+00 -1 -5 -2
3330 2 -6.8038480105888777e+00 5.6988770353339646e+00 -5.4975160625392849e+00 -2 -4 -1
2747 2 -6.8100721199350218e+00 6.4442620823644283e+00 -5.4854294667337404e+00 0 2 1
2662 1 -5.8794542777148884e+00 6.4472844370623559e+00 -6.2971508377916434e+00 -5 5 5
2453 1 -1.4954339936881809e+00 6.9526535389162802e+00 -3.9238389712911301e+00 -1 -2 3
3455 2 -8.4298061343416553e-01 7.0465055081030421e+00 -4.9506877615186120e+00 3 1 0
402 1 -5.6896600162920707e+00 5.3642879659156026e+00 -6.7368965375109804e+00 -1 -2 1
2574 1 -5.6622425488818822e+00 5.5537340519384699e+00 -5.8948757082312193e+00 3 -2 6
594 1 -5.2891261059926311e+00 6.1778382382857444e+00 -6.9550483027967971e+00 4 -6 4
3463 2 -4.5098217053108165e+00 5.5246757694864375e+00 -6.2976930113616154e+00 1 2 3
3150 2 -4.4386498454014385e+00 6.2562528719021202e+00 -6.0868935937069306e+00 2 0 2
2010 1 -7.0852496348843763e+00 3.5947703191405598e+00 -4.9242734484631239e+00 3 -1 1
3477 2 -4.6251518536817331e+00 6.9266435145410608e+00 -6.0057989281100195e+00 0 2 2
1894 1 -3.2404845232822930e+00 5.6436587353868042e+00 -6.1907165574496075e+00 -3 6 3
658 1 -3.4084741642172931e+00 6.7896294825744619e+00 -5.7268346523838591e+00 1 0 -1
2275 1 -3.4210284493518204e+00 6.4010703079813105e+00 -6.5985125822565980e+00 2 1 -4
1201 1 -6.4059969755838697e-01 3.8446845685602629e+00 -4.4182767657634354e+00 -1 -2 1
2832 2 -2.4645278194436289e+00 6.8785645847953951e+00 -6.7316493746855119e+00 1 -3 -1
977 1 -2.7332205147333655e+00 6.1880441449591519e+00 -5.6476266565323394e+00 3 1 1
2839 2 -2.2553175925019158e+00 6.0263216253338339e+00 -6.7687320320705622e+00 -1 -1 2
2018 1 -1.5669147781260317e+00 6.5474137461632154e+00 -5.8400175990727261e+00 2 4 2
1623 1 -1.8872242616397132e+00 5.7901890534214342e+00 -5.7215295522595859e+00 2 6 3
849 1 -1.2597307874189614e+00 5.3993839010362752e+00 -6.1706304646077150e+00 0 -5 -1
2170 1 -7.1238347725643596e+00 6.3401493729810134e+00 -6.7774130714275689e+00 -1 5 3
1308 1 -1.1239250847643234e+00 6.2415012112551196e+00 -6.6202498107893009e+00 1 3 3
197 1 -3.6031399442157408e-01 6.1702163085082464e+00 -6.1915843323941928e+00 3 0 2
512 1 -6.4379365285638102e-01 6.9442227742651035e+00 -6.0544369628541563e+00 -2 2 2
894 1 -1.5892763049527492e-01 4.3136814871462725e+00 -6.6002166587941886e+00 1 -2 -2
1609 1 -2.1830372627660140e+00 6.1857518935280105e+00 -3.6662080426763013e+00 3 -2 1
244 1 -6.5666843976389746e+00 4.2689931411101245e+00 -4.8234009172000247e+00 0 1 3
297 1 -6.0918267834022153e+00 4.6980580889702726e+00 -4.2036752879085046e+00 3 -4 -3
412 1 -5.9412110453465132e+00 3.8681822335144656e+00 -4.0053489181561321e+00 -1 2 -1
989 1 -3.5645544681510120e+00 5.5925365752526588e+00 -7.0116168747081167e+00 0 -2 1
491 1 -6.7697176708185918e+00 5.1785436037690928e+00 -4.6144428281134378e+00 -1 -3 -2
2096 1 -2.0482950193987177e+00 4.1357079282089035e+00 -3.7677180883644570e+00 3 -4 3
92 1 -5.6428913723369005e+00 4.2695516462490541e+00 -5.0533718848537159e+00 -1 1 0
59 1 -4.5579803714683447e+00 4.2987052311319580e+00 -5.3135838563044384e+00 -2 -3 2
3456 2 -4.8499835068096377e+00 4.3594675999774104e+00 -4.1591659918921762e+00 3 -4 -1
2845 2 -4.8616826851209858e+00 3.6307255924260424e+00 -4.3648400612175156e+00 2 -3 -1
2495 1 -5.8170387680925977e+00 5.1553103477238871e+00 -4.9748338516284649e+00 3 -3 1
2885 2 -4.9656509000200622e+00 5.1585106944838550e+00 -4.1530230041461991e+00 3 -3 0
1910 1 -3.7485959349186202e+00 4.8721282124163903e+00 -3.9634447541631923e+00 1 -2 1
6 1 -2.8956132058630324e+00 4.4782505176342884e+00 -3.7084414391102913e+00 0 -3 -4
101 1 -3.5218413228043390e+00 3.8347382704172652e+00 -4.0223339762484756e+00 0 -7 3
287 1 -3.8821280692809785e+00 4.3533248807738261e+00 -4.7514230778295490e+00 1 -3 -1
1356 1 -3.5860361150946987e+00 4.0303990635968479e+00 -5.6158513817819209e+00 1 -5 -2
2469 1 -4.2116099698700857e+00 5.2145565893155812e+00 -5.0683061847027755e+00 -3 -3 0
2977 2 -2.5141051547021336e+00 4.0053524426885385e+00 -4.8347942495838234e+00 0 1 1
1140 1 -5.4336743958491667e+00 7.0743010970818716e+00 -6.7132147051939768e+00 4 -2 -1
3458 2 -2.8553166555153746e+00 4.6898840196682805e+00 -4.8438392677599831e+00 -1 1 0
1725 1 -1.8506884094823333e+00 6.0647136818993985e+00 -4.8941621445095631e+00 0 0 5
1881 1 -1.6625851118864787e+00 5.7113510623010288e+00 -4.1266454092657838e+00 -2 2 -2
353 1 -1.7739495450296543e+00 5.1586848818818893e+00 -5.0350234233409443e+00 1 -2 2
1252 1 -2.1239900228142155e+00 5.0559431173095586e+00 -3.8667001302047384e+00 4 -3 3
2865 2 -2.8694616685206027e+00 5.4500365767496710e+00 -4.6779217170703458e+00 0 -1 -1
2168 1 -1.4822400668959812e-01 4.5633298133120004e+00 -4.1026417575761691e+00 3 -1 1
2563 1 -1.5121888387363693e+00 4.4457705856405134e+00 -4.4816093641905974e+00 -1 5 0
2080 1 -9.1168392440813051e-01 5.0083480417354114e+00 -4.2377207480187220e+00 -5 1 2
1404 1 -1.0364687615523627e+00 6.3136382797109505e+00 -4.0322601439317989e+00 -3 -1 -1
1599 1 -6.5888127033454866e+00 7.0805564760921875e+00 -6.4223791672882591e+00 -1 -2 2
2541 1 -6.7587559365436576e+00 6.2441500541556803e+00 -4.3471829846493293e+00 -3 -1 0
610 1 -5.9626902828785804e+00 5.9871526049630788e+00 -4.7308858866004648e+00 7 -4 -3
507 1 -6.2585733892218540e+00 5.6271687253989278e+00 -3.9639724231853637e+00 3 -4 -6
3392 2 -7.4966211985353937e-01 5.4851368578035604e+00 -5.2795629978366980e+00 0 2 3
3207 2 -6.5060265427663566e-01 6.2096085086000379e+00 -5.0973175566515456e+00 -3 -1 -1
691 1 -5.5539293231857618e+00 6.3478814645071289e+00 -5.3768765585554350e+00 3 2 6
2849 2 -5.3284600001142435e+00 6.7183452769611787e+00 -3.8735724389306641e+00 3 1 0
1232 1 -5.1205730126251767e+00 6.9493428589294339e+00 -4.9078129181742121e+00 -3 4 0
3457 2 -5.1568640222375413e+00 5.8533168311820809e+00 -3.8939432145645561e+00 2 -2 3
2573 1 -4.9293384860506340e+00 5.8799883648648255e+00 -5.0521456167830792e+00 1 2 1
474 1 -1.5020445715926378e+00 4.0762743860032984e+00 -5.3102368780277489e+00 -2 -2 -2
1030 1 -3.6999508002299297e+00 5.8975479410673870e+00 -5.3516195701388645e+00 -2 0 2
1598 1 -4.3147539037608489e+00 6.4295955618377718e+00 -4.8614385172426715e+00 4 1 4
1640 1 -4.2407438772868051e+00 6.6918359998148453e+00 -4.0493218651590990e+00 1 0 5
3265 2 -3.2165994247998837e+00 6.9227250510406524e+00 -4.3080937219528073e+00 -2 -3 -2
2687 1 -3.9013407013789192e+00 5.7095267831157557e+00 -4.2655092191364465e+00 -1 7 -1
2988 2 -2.9162672769317153e+00 6.2631382775572906e+00 -4.6368744235264554e+00 -2 1 0
1114 1 -2.0200476121306865e+00 6.9291188343488841e+00 -4.5795031575798442e+00 -3 0 -1
1227 1 -2.1910143367410209e+00 6.9077706652190223e+00 -5.4619394375643910e+00 0 -3 0
16 1 -6.3348721750420047e+00 6.4945873502536706e+00 -3.6510821537025220e+00 6 -3 3
1879 1 -6.8371603849933402e+00 5.1363761865030195e+00 -7.0260456753940224e+00 -2 0 1
2320 1 -3.0085192106864307e+00 3.5807651285183422e+00 -5.9070184871074121e+00 4 1 -1
3021 2 -6.9175496566342858e+00 3.5775107729208369e+00 -3.8014883933906378e+00 -3 0 0
1521 1 -2.6725373606697840e+00 3.5792864665170860e+00 -3.7287552759282727e+00 1 -1 -3
3217 2 -1.8467539801011545e+00 3.7036472426121154e+00 -7.1464044780494866e+00 5 -1 0
2448 1 -6.3952164027671827e+00 5.0167628586825046e+00 -2.6803871526640233e+00 5 2 1
60 1 -6.2659577422598538e+00 3.9801442555403188e+00 -2.9727834241980817e+00 -2 2 -2
2412 1 -6.8643160055989227e+00 4.2767176043101234e+00 -2.4435477473664955e+00 1 2 8
1205 1 -6.9390564600208551e+00 5.5370015845825034e+00 -2.1781894768734409e+00 3 5 3
1506 1 -4.9686085727056364e+00 7.0671834053908658e+00 -2.4783692339420629e+00 2 3 1
2209 1 -5.3295636562205724e+00 5.1624848509643275e+00 -2.9920821899242158e+00 8 6 1
1502 1 -5.2449555062075941e+00 4.2260838984769808e+00 -3.2079643278844889e+00 -1 3 0
3255 2 -5.4354073534413185e+00 4.4475200925724909e+00 -2.0104168402899161e+00 -1 0 -3
542 1 -4.5315835147155816e+00 4.7484297134533850e+00 -2.9156948999811556e+00 6 -4 3
2781 2 -5.7598118417006337e+00 5.1847510499950964e+00 -1.8276152208321248e+00 0 -3 0
2323 1 -4.2380686428353176e+00 4.0966374005049726e+00 -2.3448624378936200e+00 -6 0 1
2311 1 -4.5889123750500289e+00 5.2552282062387174e+00 -2.0690063186858332e+00 2 0 0
2547 1 -4.8882952594349387e+00 4.5611406708325095e+00 -1.1628169080092565e-01 -1 3 2
1873 1 -8.0859825748964287e-01 5.9724931143177464e+00 -9.7447357620068331e-01 -3 4 -2
1543 1 -3.6116891809107945e+00 6.1414153600447250e+00 -3.5216969969308360e+00 4 -5 -4
3310 2 -3.2381900316892880e+00 4.5617054207100125e+00 -2.6768793251119920e+00 1 0 3
3037 2 -3.4042218400175677e+00 5.2587816359501272e+00 -2.6215362303042724e+00 2 -6 0
2387 1 -4.1605970727884891e+00 4.5648332479715421e+00 -1.6393805754039805e+00 -1 -6 -4
2135 1 -1.7209787219809067e+00 3.9769313911593773e+00 -2.2310587206855335e+00 -2 -2 5
182 1 -2.3037693052358463e+00 5.1827327507607333e+00 -2.1478078717386744e+00 -1 1 3
1002 1 -2.1966078169630121e+00 4.5653728794407069e+00 -2.9200661127321963e+00 2 -2 -2
2676 1 -2.4387324420032002e+00 4.3868878437475924e+00 -1.9360777733537988e+00 -1 1 -1
959 1 -2.2165800191109373e+00 5.5698262052151915e+00 -2.9300680111650497e+00 1 3 6
1216 1 -1.4253799954850965e+00 4.7862345555823040e+00 -1.9917496222909188e+00 1 -5 0
379 1 -3.1875273262217796e-01 3.5837217671691164e+00 -1.3640052051866105e+00 -2 -2 -3
1289 1 -8.0564039934593890e-01 7.0970308728832450e+00 -1.9284626309300847e+00 2 1 2
2598 1 -4.2532340817261183e-01 4.9851100629782206e+00 -2.2861903519702613e+00 1 -1 2
3069 2 -1.0849824224269389e+00 4.4608724479070645e+00 -3.1622734870859248e+00 4 0 1
1214 1 -7.1432860694544775e-01 4.1877597280923382e+00 -1.9847612226831970e+00 -1 1 0
1552 1 -1.0484813863017717e-01 5.0523166152717867e+00 -3.2753223426375144e+00 2 4 0
3370 2 -1.2005723369486541e+00 5.2491374518425467e+00 -3.0462964240721169e+00 -1 0 0
2592 1 -3.4365031901316789e+00 6.9881129857423225e+00 -3.2582236976763008e+00 -3 1 6
237 1 -5.2282561849594629e+00 5.3978177650446941e+00 -6.3962413406714269e-02 4 -3 0
407 1 -6.0489276515597012e+00 5.7354473599524862e+00 -3.1484225489809035e+00 -2 1 0
1893 1 -6.5454179365669987e+00 6.2434793751123738e+00 -2.6207424316764474e+00 0 2 4
1203 1 -7.0356348489627596e+00 7.0187027534004613e+00 -1.4312683360968439e+00 0 3 -5
2512 1 -4.8085119052519740e+00 3.6443255272449520e+00 -2.5274507291281090e-01 -2 -5 -1
2166 1 -4.8322954210502056e+00 5.8138847618780627e+00 -2.6602428394860427e+00 1 6 -3
2621 1 -5.5023539495358547e+00 6.4380603859631940e+00 -2.8069604535214276e+00 6 -1 0
1761 1 -4.8566600574782726e+00 6.3091803643878155e+00 -1.9287365276514929e+00 1 3 6
1555 1 -4.4490121190436192e+00 6.4405063357376058e+00 -3.1563968782939202e+00 -3 1 -2
2308 1 -5.9311113781090921e+00 4.6975149044929623e+00 -3.3354067488696564e+00 1 1 1
2347 1 -4.3214041052303500e+00 5.5242825167255525e+00 -3.2963431433007293e+00 0 3 0
3338 2 -3.6308299719426689e+00 6.0030067708159418e+00 -2.4062212052772747e+00 0 2 -2
2799 2 -3.8543297618502481e+00 6.6745222965529418e+00 -2.1877874033695024e+00 0 -3 -1
1577 1 -2.6900392478044575e+00 6.5694841084568765e+00 -3.0927286533062759e+00 3 1 -7
569 1 -6.2758477807258268e+00 6.9838930026145523e+00 -2.9470822012145570e+00 1 4 -1
1721 1 -1.8061330412052383e+00 5.8274507246901077e+00 -1.9093162745172894e+00 -2 1 1
1091 1 -2.5824330787855931e+00 6.1101553717078367e+00 -2.4147080286769462e+00 -1 6 -2
937 1 -2.2107266470898992e+00 6.6744613652201696e+00 -1.8579231798114284e+00 -2 -3 3
2760 2 -1.6536805731744684e+00 6.8739056749407510e+00 -2.6890821371177349e+00 2 0 0
1532 1 -9.8370574654566845e-01 6.3633119411420953e+00 -2.5020000061752512e-01 -5 -4 -1
2073 1 -6.4388573357568717e+00 3.7966863837916147e+00 -1.8037809112190226e+00 1 2 1
3468 2 -1.2659434166297681e+00 6.1185412482773902e+00 -2.8729111402250274e+00 2 -3 1
2004 1 -1.1593783917343714e-01 6.8693039970546117e+00 -2.5201531870870415e+00 4 1 3
258 1 -5.5645480978439732e-01 6.1396888290457117e+00 -2.1170904300003537e+00 7 -2 -3
2228 1 -3.1042642045225666e-01 6.2252875582195930e+00 -3.2022810409729878e+00 0 4 2
2932 2 -3.1900807019572630e+00 3.7735750806945472e+00 -2.6803641865685481e+00 2 -1 1
2283 1 -2.9234738637185202e+00 5.5097953482163557e+00 -3.5549095089704790e+00 -1 1 2
500 1 -2.5485531171319353e+00 3.6782384601728193e+00 -1.3084791600536620e+00 1 -1 -2
1 1 -6.7605472455015034e+00 4.8804747349973567e+00 -1.6299285571379851e+00 0 -1 4
1907 1 -5.8807578723976013e+00 5.1736278349756457e+00 -6.6293722607020467e-01 1 -3 3
69 1 -6.3504453863007564e+00 4.3163294960722443e+00 -1.0197453835236958e+00 1 1 -2
1206 1 -6.7244788153983341e+00 5.4002632732709426e+00 -9.1230619603357344e-01 -4 -5 1
1862 1 -4.0264001395303026e+00 4.1622424811104590e+00 -3.4021808625172327e+00 1 -5 -3
1687 1 -1.1761531711270425e+00 7.0475917385823585e+00 -7.4038168347739930e-01 5 0 -1
2692 1 -5.4824079680546616e+00 4.2750173560055913e+00 -8.4607006591275624e-01 -3 -8 3
712 1 -4.6686577443896073e+00 3.8517065931146561e+00 -1.1144068481669418e+00 -1 -1 4
29 1 -4.8231431856124400e+00 4.8490938583258831e+00 -1.0585243738369945e+00 1 0 -2
2268 1 -5.0385887336640689e+00 5.6382009693577402e+00 -1.0110695026889776e+00 1 1 4
1769 1 -3.3823214520605638e+00 4.2239160638591642e+00 -1.5506307838860813e+00 -4 -1 3
2873 2 -3.7193443242503803e+00 4.2115140043292989e+00 -4.2989842917663346e-01 -2 1 0
2838 2 -3.9715261751329431e+00 4.9678382069207085e+00 -2.8705495735720898e-01 -1 -6 0
1306 1 -2.8355290211824622e+00 4.9410309271734505e+00 -1.4089739985631828e+00 0 0 1
1243 1 -2.9161209374175527e+00 5.2916205628183786e+00 -6.4738567365001742e-01 -5 4 2
280 1 -3.6623857732017076e+00 5.2547381755136797e+00 -1.4128951490660304e+00 -1 -1 -2
2887 2 -1.9305801239357141e+00 5.7482642670402839e+00 -8.3518979079710665e-01 -1 -2 -1
3006 2 -8.9505183251536646e-01 3.6828683365328843e+00 -3.3580941414571379e+00 0 0 0
3155 2 -1.6704559605515854e+00 5.0377186427412379e+00 -8.7574427912500230e-01 -1 -3 2
3174 2 -1.6124249539424005e+00 4.2449859175357165e+00 -1.0209603722869520e+00 0 -1 2
1460 1 -2.6558298465117760e+00 4.3096471850518405e+00 -7.4640498753963502e-01 -1 1 -5
938 1 -1.2986185838084401e+00 6.4720218605854090e+00 -1.5060612712931487e+00 -2 -1 -1
3380 2 -7.1360023400202000e+00 4.9973750374344643e+00 -3.4632957321486799e+00 2 1 1
2356 1 -9.0009732285216604e-01 5.4754905241016765e+00 -1.7417016795173970e+00 -2 0 -4
1753 1 -1.0268176241725309e+00 4.5250173731339025e+00 -1.3518177025452172e-01 -1 0 1
2189 1 -4.8334943974031130e-01 5.2119628130040372e+00 -5.1419553495328518e-01 -1 -1 -1
2384 1 -5.5210529299087607e-01 4.6872009638501222e+00 -1.2174906450111100e+00 -5 -2 -3
608 1 -4.1758514977536354e-01 4.0770228490993041e+00 -6.0424944967029415e-01 0 1 4
1180 1 -6.8120121797243138e+00 6.0335000150842681e+00 -1.3895810438138776e+00 0 -4 -3
3418 2 -5.8953690120609705e+00 6.7077616089665160e+00 -1.5696320120398219e+00 -1 -1 1
918 1 -6.0795742652131715e+00 6.0450325570090300e+00 -6.4223742738566969e-01 3 -3 2
1891 1 -6.6826178238830884e+00 6.6080517828895573e+00 -7.0592823172601094e-01 -2 -1 3
1829 1 -4.8003020411991901e+00 6.9484714342257963e+00 -1.2860252635476739e+00 0 -4 -3
3205 2 -5.8239633939390210e+00 5.9607361219249242e+00 -1.8374501613207199e+00 2 3 -3
417 1 -5.8083754978713387e+00 6.8097266195714923e+00 -1.7601670503956957e-01 1 -2 -2
1453 1 -4.3609478426192432e+00 5.8443200222680982e+00 -1.4368781532214445e+00 -3 -2 6
2444 1 -5.2056140685628227e+00 6.4757494401785713e+00 -6.7111020892681239e-01 -3 1 4
3000 2 -5.4101395453164765e+00 3.6524434633348015e+00 -2.1940534757216428e+00 3 -1 1
3166 2 -4.2100395300477373e+00 5.7411699842967536e+00 -2.0034362024436625e-01 1 0 2
1533 1 -3.0481549361450657e+00 6.7984185674719839e+00 -1.4105153628502345e+00 0 1 -1
947 1 -3.1764414704690229e+00 6.5879022932186970e+00 -2.3791911117212550e-01 2 -3 -4
1079 1 -4.0971472892510459e+00 6.5517966361694864e+00 -9.6275596042182610e-01 1 3 0
1336 1 -3.3803999621871048e+00 6.0883068458041176e+00 -9.5511540605467538e-01 5 -5 2
2959 2 -2.2145193173812086e+00 6.3963059988951390e+00 -6.5069474853514375e-01 1 -3 2
405 1 -2.7755505466666968e+00 5.7349781705089065e+00 -1.6402016585421348e+00 3 -3 -3
1775 1 -2.0978812639524334e+00 3.6659909408325930e+00 -2.9932173262310853e+00 0 3 -2
1600 1 -6.9146995403197433e+00 3.7894050290360930e+00 -4.9233417077068609e-01 1 -5 0
1534 1 -7.0466869650698207e+00 4.6784101997531451e+00 -4.4574470491523055e-01 0 7 -5
934 1 -8.5877483263396392e-02 6.1093381839217447e+00 -2.4639936026932308e-01 -3 0 1
1267 1 -2.0434383230286324e+00 3.5973078406773986e+00 -1.5430940148666750e-01 1 -5 1
2424 1 -1.1213965492654223e+00 3.5957478980596811e+00 -8.8420957525399579e-02 1 -1 9
2252 1 -2.1575880356390265e-01 6.9570315532708094e+00 -2.3189397017322477e-03 3 -6 0
3499 2 -6.0315521973430801e+00 4.3635643042438819e+00 1.9575827012545410e-01 1 0 0
1426 1 -6.4395329281053861e+00 4.2248200573707084e+00 1.2315898643219843e+00 2 -2 -4
3232 2 -6.3021499094229583e+00 5.0598435806549062e+00 3.6521495352918443e-01 0 3 1
2205 1 -5.8221595925183385e+00 3.6688079544753158e+00 1.2670291507520606e+00 2 -2 -1
1508 1 -6.5957281700827988e+00 5.0891798840098375e+00 1.4094024684412823e+00 -3 1 -4
1228 1 -5.7770477830981601e+00 4.9888451259061917e+00 1.6025366564306669e+00 0 2 -3
2665 1 -5.2935808787826462e+00 4.4500820312378124e+00 1.0033039229994785e+00 -1 1 3
